CO_NCM;id_product;flag
27101919;NOT_AGRO;0
27101921;COMBUSTIVEIS;1
27101922;NOT_AGRO;0
27101929;NOT_AGRO;0
27101931;NOT_AGRO;0
27101932;NOT_AGRO;0
27101991;NOT_AGRO;0
27101992;NOT_AGRO;0
27101993;NOT_AGRO;0
27101994;NOT_AGRO;0
27101999;NOT_AGRO;0
27102000;NOT_AGRO;0
27109100;NOT_AGRO;0
27109900;NOT_AGRO;0
27111100;NOT_AGRO;0
27111210;NOT_AGRO;0
27111290;NOT_AGRO;0
27111300;NOT_AGRO;0
27111400;NOT_AGRO;0
27111910;NOT_AGRO;0
27111990;NOT_AGRO;0
27112100;NOT_AGRO;0
27112910;NOT_AGRO;0
27112990;NOT_AGRO;0
27121000;NOT_AGRO;0
27122000;NOT_AGRO;0
27129000;NOT_AGRO;0
27131100;NOT_AGRO;0
27131200;NOT_AGRO;0
27132000;NOT_AGRO;0
27139000;NOT_AGRO;0
27141000;NOT_AGRO;0
27149000;NOT_AGRO;0
27150000;NOT_AGRO;0
27160000;NOT_AGRO;0
28011000;NOT_AGRO;0
28012010;NOT_AGRO;0
28012090;NOT_AGRO;0
28013000;NOT_AGRO;0
28020000;NOT_AGRO;0
28030011;NOT_AGRO;0
28030019;NOT_AGRO;0
28030090;NOT_AGRO;0
28041000;NOT_AGRO;0
28042100;NOT_AGRO;0
28042910;NOT_AGRO;0
28042990;NOT_AGRO;0
28043000;NOT_AGRO;0
28044000;NOT_AGRO;0
28045000;NOT_AGRO;0
28046100;NOT_AGRO;0
28046900;NOT_AGRO;0
28047010;NOT_AGRO;0
28047020;NOT_AGRO;0
28047030;NOT_AGRO;0
28048000;NOT_AGRO;0
28049000;NOT_AGRO;0
28051100;NOT_AGRO;0
28051200;NOT_AGRO;0
28051900;NOT_AGRO;0
28051910;NOT_AGRO;0
28051920;NOT_AGRO;0
28051990;NOT_AGRO;0
28052100;NOT_AGRO;0
28052210;NOT_AGRO;0
28052220;NOT_AGRO;0
28053010;NOT_AGRO;0
28053090;NOT_AGRO;0
28054000;NOT_AGRO;0
28061010;NOT_AGRO;0
28061020;NOT_AGRO;0
28062000;NOT_AGRO;0
28070010;FERT_PRIMARIOS;1
28070020;ACIDOS;1
28080010;FERT_PRIMARIOS;1
28080020;NOT_AGRO;0
28091000;NOT_AGRO;0
28092011;FERT_PRIMARIOS;1
28092019;FERT_PRIMARIOS;1
28092020;ACIDOS;1
28092030;ACIDOS;1
28092090;ACIDOS;1
28100010;NOT_AGRO;0
28100090;FERT_SAIS_SOLUVEIS;1
28111100;NOT_AGRO;0
28111200;NOT_AGRO;0
28111910;NOT_AGRO;0
28111920;FERT_PRIMARIOS;1
28111930;NOT_AGRO;0
28111940;NOT_AGRO;0
28111950;NOT_AGRO;0
28111990;NOT_AGRO;0
28112100;NOT_AGRO;0
28112210;NOT_AGRO;0
28112220;NOT_AGRO;0
28112230;NOT_AGRO;0
28112290;NOT_AGRO;0
28112300;NOT_AGRO;0
28112900;NOT_AGRO;0
28112910;NOT_AGRO;0
28112990;NOT_AGRO;0
28121011;NOT_AGRO;0
28121012;NOT_AGRO;0
28121013;NOT_AGRO;0
28121014;NOT_AGRO;0
28121015;NOT_AGRO;0
28121019;NOT_AGRO;0
28121021;NOT_AGRO;0
28121022;NOT_AGRO;0
28121023;NOT_AGRO;0
28121029;NOT_AGRO;0
28121100;NOT_AGRO;0
28121200;NOT_AGRO;0
28121300;NOT_AGRO;0
28121400;NOT_AGRO;0
28121500;NOT_AGRO;0
28121600;NOT_AGRO;0
28121700;NOT_AGRO;0
28121911;NOT_AGRO;0
28121919;NOT_AGRO;0
28121920;NOT_AGRO;0
28129000;NOT_AGRO;0
28131000;NOT_AGRO;0
28139010;NOT_AGRO;0
28139090;NOT_AGRO;0
28141000;FERT_PRIMARIOS;1
28142000;FERT_PRIMARIOS;1
28151100;NOT_AGRO;0
28151200;NOT_AGRO;0
28152000;NOT_AGRO;0
28153000;NOT_AGRO;0
28161010;NOT_AGRO;0
28161020;NOT_AGRO;0
28162000;NOT_AGRO;0
28163010;NOT_AGRO;0
28163090;NOT_AGRO;0
28164010;NOT_AGRO;0
28164090;NOT_AGRO;0
28170010;NOT_AGRO;0
28170020;NOT_AGRO;0
28181010;NOT_AGRO;0
28181090;NOT_AGRO;0
28182010;NOT_AGRO;0
28182090;NOT_AGRO;0
28183000;NOT_AGRO;0
28191000;NOT_AGRO;0
28199010;NOT_AGRO;0
28199020;NOT_AGRO;0
28201000;FERT_MICRONUTRIENTE;1
28201010;FERT_MICRONUTRIENTE;1
28201090;FERT_MICRONUTRIENTE;1
28209010;NOT_AGRO;0
28209020;NOT_AGRO;0
28209030;NOT_AGRO;0
28209040;NOT_AGRO;0
28211011;NOT_AGRO;0
28211019;NOT_AGRO;0
28211020;NOT_AGRO;0
28211030;NOT_AGRO;0
28211090;NOT_AGRO;0
28212000;NOT_AGRO;0
28220010;NOT_AGRO;0
28220090;NOT_AGRO;0
28230010;NOT_AGRO;0
28230020;NOT_AGRO;0
28230090;NOT_AGRO;0
28241000;NOT_AGRO;0
28242000;NOT_AGRO;0
28249000;NOT_AGRO;0
28249010;NOT_AGRO;0
28249090;NOT_AGRO;0
28251010;NOT_AGRO;0
28251020;NOT_AGRO;0
28252010;NOT_AGRO;0
28252020;NOT_AGRO;0
28253010;NOT_AGRO;0
28253090;NOT_AGRO;0
28254010;NOT_AGRO;0
28254090;NOT_AGRO;0
28255010;NOT_AGRO;0
28255090;NOT_AGRO;0
28256010;NOT_AGRO;0
28256020;NOT_AGRO;0
28257010;FERT_MICRONUTRIENTE;1
28257090;FERT_MICRONUTRIENTE;1
28258010;NOT_AGRO;0
28258090;NOT_AGRO;0
28259010;NOT_AGRO;0
28259020;NOT_AGRO;0
28259030;NOT_AGRO;0
28259090;NOT_AGRO;0
28261110;NOT_AGRO;0
28261190;NOT_AGRO;0
28261200;NOT_AGRO;0
28261910;NOT_AGRO;0
28261920;NOT_AGRO;0
28261990;NOT_AGRO;0
28262000;NOT_AGRO;0
28263000;NOT_AGRO;0
28269000;NOT_AGRO;0
28269010;NOT_AGRO;0
28269020;NOT_AGRO;0
28269090;NOT_AGRO;0
28271000;NOT_AGRO;0
28272010;NOT_AGRO;0
28272090;NOT_AGRO;0
28273110;NOT_AGRO;0
28273190;NOT_AGRO;0
28273200;NOT_AGRO;0
28273300;NOT_AGRO;0
28273400;NOT_AGRO;0
28273500;NOT_AGRO;0
28273600;NOT_AGRO;0
28273800;NOT_AGRO;0
28273910;NOT_AGRO;0
28273920;NOT_AGRO;0
28273930;NOT_AGRO;0
28273931;NOT_AGRO;0
28273932;NOT_AGRO;0
28273939;NOT_AGRO;0
28273940;NOT_AGRO;0
28273950;NOT_AGRO;0
28273960;NOT_AGRO;0
28273970;NOT_AGRO;0
28273991;NOT_AGRO;0
28273992;NOT_AGRO;0
28273993;NOT_AGRO;0
28273994;NOT_AGRO;0
28273995;NOT_AGRO;0
28273996;NOT_AGRO;0
28273997;NOT_AGRO;0
28273998;NOT_AGRO;0
28273999;NOT_AGRO;0
28274110;CLORETOS_DE_COBRE;1
28274120;CLORETOS_DE_COBRE;1
28274911;NOT_AGRO;0
28274912;NOT_AGRO;0
28274919;NOT_AGRO;0
28274921;NOT_AGRO;0
28274929;NOT_AGRO;0
28275100;NOT_AGRO;0
28275900;NOT_AGRO;0
28276011;NOT_AGRO;0
28276012;NOT_AGRO;0
28276019;NOT_AGRO;0
28276021;NOT_AGRO;0
28276029;NOT_AGRO;0
28281000;NOT_AGRO;0
28289011;NOT_AGRO;0
28289019;NOT_AGRO;0
28289020;NOT_AGRO;0
28289090;NOT_AGRO;0
28291100;NOT_AGRO;0
28291910;NOT_AGRO;0
28291920;NOT_AGRO;0
28291990;NOT_AGRO;0
28299011;NOT_AGRO;0
28299012;NOT_AGRO;0
28299019;NOT_AGRO;0
28299021;NOT_AGRO;0
28299022;NOT_AGRO;0
28299029;NOT_AGRO;0
28299031;NOT_AGRO;0
28299032;NOT_AGRO;0
28299039;NOT_AGRO;0
28299040;NOT_AGRO;0
28299050;NOT_AGRO;0
28301010;NOT_AGRO;0
28301020;NOT_AGRO;0
28302000;FERT_MICRONUTRIENTE;1
28303000;NOT_AGRO;0
28309011;NOT_AGRO;0
28309012;NOT_AGRO;0
28309013;FERT_SAIS_SOLUVEIS;1
28309014;NOT_AGRO;0
28309015;NOT_AGRO;0
28309016;FERT_MICRONUTRIENTE;1
28309019;NOT_AGRO;0
28309020;NOT_AGRO;0
28311011;NOT_AGRO;0
28311019;NOT_AGRO;0
28311021;NOT_AGRO;0
28311029;NOT_AGRO;0
28319010;NOT_AGRO;0
28319090;NOT_AGRO;0
28321010;NOT_AGRO;0
28321090;NOT_AGRO;0
28322000;NOT_AGRO;0
28323010;NOT_AGRO;0
28323020;NOT_AGRO;0
28323090;NOT_AGRO;0
28331110;NOT_AGRO;0
28331190;NOT_AGRO;0
28331900;NOT_AGRO;0
28332100;FERT_SAIS_SOLUVEIS;1
28332200;NOT_AGRO;0
28332300;NOT_AGRO;0
28332400;NOT_AGRO;0
28332510;FERT_MICRONUTRIENTE;1
28332520;FERT_MICRONUTRIENTE;1
28332600;FERT_MICRONUTRIENTE;1
28332710;NOT_AGRO;0
28332790;NOT_AGRO;0
28332910;NOT_AGRO;0
28332920;NOT_AGRO;0
28332930;NOT_AGRO;0
28332940;NOT_AGRO;0
28332950;NOT_AGRO;0
28332960;NOT_AGRO;0
28332970;FERT_MICRONUTRIENTE;1
28332990;FERT_MICRONUTRIENTE;1
28333000;NOT_AGRO;0
28334010;NOT_AGRO;0
28334020;NOT_AGRO;0
28334090;NOT_AGRO;0
28341010;NOT_AGRO;0
28341090;NOT_AGRO;0
28342110;FERT_SAIS_SOLUVEIS;1
28342190;FERT_SAIS_SOLUVEIS;1
28342200;NOT_AGRO;0
28342910;FERT_SAIS_SOLUVEIS;1
28342920;NOT_AGRO;0
28342930;NOT_AGRO;0
28342940;NOT_AGRO;0
28342990;NOT_AGRO;0
28351011;NOT_AGRO;0
28351019;NOT_AGRO;0
28351021;NOT_AGRO;0
28351029;NOT_AGRO;0
28352200;NOT_AGRO;0
28352300;NOT_AGRO;0
28352400;FERT_SAIS_SOLUVEIS;1
28352500;NOT_AGRO;0
28352600;NOT_AGRO;0
28352910;NOT_AGRO;0
28352920;NOT_AGRO;0
28352930;NOT_AGRO;0
28352940;NOT_AGRO;0
28352950;NOT_AGRO;0
28352960;NOT_AGRO;0
28352970;NOT_AGRO;0
28352980;NOT_AGRO;0
28352990;NOT_AGRO;0
28353100;NOT_AGRO;0
28353110;NOT_AGRO;0
28353190;NOT_AGRO;0
28353910;NOT_AGRO;0
28353920;NOT_AGRO;0
28353930;NOT_AGRO;0
28353990;NOT_AGRO;0
28361000;NOT_AGRO;0
28362010;NOT_AGRO;0
28362090;NOT_AGRO;0
28363000;NOT_AGRO;0
28364000;NOT_AGRO;0
28365000;NOT_AGRO;0
28366000;NOT_AGRO;0
28366010;NOT_AGRO;0
28366090;NOT_AGRO;0
28367000;NOT_AGRO;0
28369100;NOT_AGRO;0
28369200;NOT_AGRO;0
28369911;NOT_AGRO;0
28369912;NOT_AGRO;0
28369913;NOT_AGRO;0
28369919;NOT_AGRO;0
28369920;NOT_AGRO;0
28371100;NOT_AGRO;0
28371911;NOT_AGRO;0
28371912;NOT_AGRO;0
28371913;NOT_AGRO;0
28371914;NOT_AGRO;0
28371915;NOT_AGRO;0
28371919;NOT_AGRO;0
28371920;NOT_AGRO;0
28372011;NOT_AGRO;0
28372012;NOT_AGRO;0
28372019;NOT_AGRO;0
28372021;NOT_AGRO;0
28372022;NOT_AGRO;0
28372023;NOT_AGRO;0
28372029;NOT_AGRO;0
28372090;NOT_AGRO;0
28380010;NOT_AGRO;0
28380090;NOT_AGRO;0
28391100;NOT_AGRO;0
28391900;NOT_AGRO;0
28392000;NOT_AGRO;0
28399010;NOT_AGRO;0
28399020;NOT_AGRO;0
28399030;NOT_AGRO;0
28399040;NOT_AGRO;0
28399050;NOT_AGRO;0
28399090;NOT_AGRO;0
28401100;FERT_MICRONUTRIENTE;1
28401900;FERT_MICRONUTRIENTE;1
28402000;FERT_MICRONUTRIENTE;1
28403000;NOT_AGRO;0
28411010;NOT_AGRO;0
28411020;NOT_AGRO;0
28411030;NOT_AGRO;0
28411090;NOT_AGRO;0
28412000;NOT_AGRO;0
28413000;NOT_AGRO;0
28414000;NOT_AGRO;0
28415011;NOT_AGRO;0
28415012;NOT_AGRO;0
28415013;NOT_AGRO;0
28415014;NOT_AGRO;0
28415015;NOT_AGRO;0
28415016;NOT_AGRO;0
28415019;NOT_AGRO;0
28415020;NOT_AGRO;0
28416100;NOT_AGRO;0
28416910;NOT_AGRO;0
28416920;NOT_AGRO;0
28416930;NOT_AGRO;0
28417010;FERT_MICRONUTRIENTE;1
28417020;FERT_MICRONUTRIENTE;1
28417090;FERT_MICRONUTRIENTE;1
28418010;NOT_AGRO;0
28418020;NOT_AGRO;0
28418090;NOT_AGRO;0
28419011;NOT_AGRO;0
28419012;NOT_AGRO;0
28419013;NOT_AGRO;0
28419014;NOT_AGRO;0
28419015;NOT_AGRO;0
28419019;NOT_AGRO;0
28419021;NOT_AGRO;0
28419022;NOT_AGRO;0
28419029;NOT_AGRO;0
28419030;NOT_AGRO;0
28419041;NOT_AGRO;0
28419042;NOT_AGRO;0
28419043;NOT_AGRO;0
28419049;NOT_AGRO;0
28419050;NOT_AGRO;0
28419060;NOT_AGRO;0
28419070;NOT_AGRO;0
28419081;NOT_AGRO;0
28419082;NOT_AGRO;0
28419083;NOT_AGRO;0
28419089;NOT_AGRO;0
28419090;NOT_AGRO;0
28421000;NOT_AGRO;0
28421010;NOT_AGRO;0
28421090;NOT_AGRO;0
28429000;NOT_AGRO;0
28431000;NOT_AGRO;0
28432100;NOT_AGRO;0
28432910;NOT_AGRO;0
28432990;NOT_AGRO;0
28433010;NOT_AGRO;0
28433090;NOT_AGRO;0
28439000;NOT_AGRO;0
28439010;NOT_AGRO;0
28439011;NOT_AGRO;0
28439019;NOT_AGRO;0
28439020;NOT_AGRO;0
28439030;NOT_AGRO;0
28439090;NOT_AGRO;0
28441000;NOT_AGRO;0
28442000;NOT_AGRO;0
28443000;NOT_AGRO;0
28444010;NOT_AGRO;0
28444020;NOT_AGRO;0
28444030;NOT_AGRO;0
28444090;NOT_AGRO;0
28444100;NOT_AGRO;0
28444200;NOT_AGRO;0
28444310;NOT_AGRO;0
28444320;NOT_AGRO;0
28444330;NOT_AGRO;0
28444390;NOT_AGRO;0
28444400;NOT_AGRO;0
28445000;NOT_AGRO;0
28451000;NOT_AGRO;0
28459000;NOT_AGRO;0
28461010;NOT_AGRO;0
28461090;NOT_AGRO;0
28469010;NOT_AGRO;0
28469020;NOT_AGRO;0
28469030;NOT_AGRO;0
28469090;NOT_AGRO;0
28470000;NOT_AGRO;0
28480010;NOT_AGRO;0
28480020;NOT_AGRO;0
28480030;NOT_AGRO;0
28480090;NOT_AGRO;0
28491000;NOT_AGRO;0
28492000;NOT_AGRO;0
28499010;NOT_AGRO;0
28499020;NOT_AGRO;0
28499030;NOT_AGRO;0
28499090;NOT_AGRO;0
28500010;FERT_SAIS_SOLUVEIS;1
28500020;NOT_AGRO;0
28500090;NOT_AGRO;0
28510010;NOT_AGRO;0
28510020;NOT_AGRO;0
28510031;NOT_AGRO;0
28510039;NOT_AGRO;0
28510090;NOT_AGRO;0
28520011;NOT_AGRO;0
28520012;NOT_AGRO;0
28520013;NOT_AGRO;0
28520014;NOT_AGRO;0
28520019;NOT_AGRO;0
28520021;NOT_AGRO;0
28520022;NOT_AGRO;0
28520023;NOT_AGRO;0
28520024;NOT_AGRO;0
28520025;NOT_AGRO;0
28520029;NOT_AGRO;0
28521011;NOT_AGRO;0
28521012;NOT_AGRO;0
28521013;NOT_AGRO;0
28521014;NOT_AGRO;0
28521019;NOT_AGRO;0
28521021;NOT_AGRO;0
28521022;NOT_AGRO;0
28521023;NOT_AGRO;0
28521024;NOT_AGRO;0
28521025;NOT_AGRO;0
28521029;NOT_AGRO;0
28529000;NOT_AGRO;0
28530010;NOT_AGRO;0
28530020;NOT_AGRO;0
28530031;NOT_AGRO;0
28530039;NOT_AGRO;0
28530090;NOT_AGRO;0
28531000;NOT_AGRO;0
28539011;NOT_AGRO;0
28539012;NOT_AGRO;0
28539013;NOT_AGRO;0
28539019;NOT_AGRO;0
28539020;NOT_AGRO;0
28539030;NOT_AGRO;0
28539090;NOT_AGRO;0
29011000;NOT_AGRO;0
29012100;NOT_AGRO;0
29012200;NOT_AGRO;0
29012300;NOT_AGRO;0
29012410;NOT_AGRO;0
29012420;NOT_AGRO;0
29012900;NOT_AGRO;0
29021100;NOT_AGRO;0
29021910;NOT_AGRO;0
29021990;NOT_AGRO;0
29022000;NOT_AGRO;0
29023000;NOT_AGRO;0
29024100;NOT_AGRO;0
29024200;NOT_AGRO;0
29024300;NOT_AGRO;0
29024400;NOT_AGRO;0
29025000;NOT_AGRO;0
29026000;NOT_AGRO;0
29027000;NOT_AGRO;0
29029010;NOT_AGRO;0
29029020;NOT_AGRO;0
29029030;NOT_AGRO;0
29029040;NOT_AGRO;0
29029090;NOT_AGRO;0
29031110;NOT_AGRO;0
29031120;NOT_AGRO;0
29031200;NOT_AGRO;0
29031300;NOT_AGRO;0
29031400;NOT_AGRO;0
29031500;NOT_AGRO;0
29031600;NOT_AGRO;0
29031910;NOT_AGRO;0
29031920;NOT_AGRO;0
29031990;NOT_AGRO;0
29032100;NOT_AGRO;0
29032200;NOT_AGRO;0
29032300;NOT_AGRO;0
29032900;NOT_AGRO;0
29032910;NOT_AGRO;0
29032990;NOT_AGRO;0
29033011;NOT_AGRO;0
29033012;NOT_AGRO;0
29033019;NOT_AGRO;0
29033021;NOT_AGRO;0
29033022;NOT_AGRO;0
29033029;NOT_AGRO;0
29033031;NOT_AGRO;0
29033032;NOT_AGRO;0
29033039;NOT_AGRO;0
29033100;NOT_AGRO;0
29033911;NOT_AGRO;0
29033912;NOT_AGRO;0
29033919;NOT_AGRO;0
29033921;NOT_AGRO;0
29033929;NOT_AGRO;0
29033931;NOT_AGRO;0
29033932;NOT_AGRO;0
29033939;NOT_AGRO;0
29034100;NOT_AGRO;0
29034200;NOT_AGRO;0
29034300;NOT_AGRO;0
29034400;NOT_AGRO;0
29034510;NOT_AGRO;0
29034520;NOT_AGRO;0
29034530;NOT_AGRO;0
29034541;NOT_AGRO;0
29034542;NOT_AGRO;0
29034543;NOT_AGRO;0
29034544;NOT_AGRO;0
29034545;NOT_AGRO;0
29034546;NOT_AGRO;0
29034547;NOT_AGRO;0
29034590;NOT_AGRO;0
29034600;NOT_AGRO;0
29034700;NOT_AGRO;0
29034800;NOT_AGRO;0
29034900;NOT_AGRO;0
29034911;NOT_AGRO;0
29034912;NOT_AGRO;0
29034913;NOT_AGRO;0
29034914;NOT_AGRO;0
29034915;NOT_AGRO;0
29034916;NOT_AGRO;0
29034917;NOT_AGRO;0
29034919;NOT_AGRO;0
29034920;NOT_AGRO;0
29034931;NOT_AGRO;0
29034939;NOT_AGRO;0
29034990;NOT_AGRO;0
29035100;NOT_AGRO;0
29035110;NOT_AGRO;0
29035190;NOT_AGRO;0
29035210;NOT_AGRO;0
29035220;NOT_AGRO;0
29035230;NOT_AGRO;0
29035910;NOT_AGRO;0
29035920;NOT_AGRO;0
29035930;NOT_AGRO;0
29035940;NOT_AGRO;0
29035990;NOT_AGRO;0
29036110;NOT_AGRO;0
29036120;NOT_AGRO;0
29036130;NOT_AGRO;0
29036200;NOT_AGRO;0
29036210;NOT_AGRO;0
29036220;NOT_AGRO;0
29036910;NOT_AGRO;0
29036911;NOT_AGRO;0
29036912;NOT_AGRO;0
29036913;NOT_AGRO;0
29036914;NOT_AGRO;0
29036915;NOT_AGRO;0
29036916;NOT_AGRO;0
29036917;NOT_AGRO;0
29036918;NOT_AGRO;0
29036919;NOT_AGRO;0
29036920;NOT_AGRO;0
29036921;NOT_AGRO;0
29036922;NOT_AGRO;0
29036923;NOT_AGRO;0
29036924;NOT_AGRO;0
29036929;NOT_AGRO;0
29036931;NOT_AGRO;0
29036939;NOT_AGRO;0
29036990;NOT_AGRO;0
29037100;NOT_AGRO;0
29037200;NOT_AGRO;0
29037300;NOT_AGRO;0
29037400;NOT_AGRO;0
29037500;NOT_AGRO;0
29037600;NOT_AGRO;0
29037711;NOT_AGRO;0
29037712;NOT_AGRO;0
29037713;NOT_AGRO;0
29037721;NOT_AGRO;0
29037722;NOT_AGRO;0
29037723;NOT_AGRO;0
29037724;NOT_AGRO;0
29037731;NOT_AGRO;0
29037732;NOT_AGRO;0
29037733;NOT_AGRO;0
29037734;NOT_AGRO;0
29037735;NOT_AGRO;0
29037736;NOT_AGRO;0
29037737;NOT_AGRO;0
29037790;NOT_AGRO;0
29037800;NOT_AGRO;0
29037911;NOT_AGRO;0
29037912;NOT_AGRO;0
29037919;NOT_AGRO;0
29037920;NOT_AGRO;0
29037931;NOT_AGRO;0
29037939;NOT_AGRO;0
29037990;NOT_AGRO;0
29038110;NOT_AGRO;0
29038190;NOT_AGRO;0
29038210;NOT_AGRO;0
29038220;NOT_AGRO;0
29038230;NOT_AGRO;0
29038300;NOT_AGRO;0
29038900;NOT_AGRO;0
29038910;NOT_AGRO;0
29038990;NOT_AGRO;0
29039110;NOT_AGRO;0
29039120;NOT_AGRO;0
29039130;NOT_AGRO;0
29039210;NOT_AGRO;0
29039220;NOT_AGRO;0
29039300;NOT_AGRO;0
29039400;NOT_AGRO;0
29039911;NOT_AGRO;0
29039912;NOT_AGRO;0
29039913;NOT_AGRO;0
29039914;NOT_AGRO;0
29039915;NOT_AGRO;0
29039916;NOT_AGRO;0
29039917;NOT_AGRO;0
29039918;NOT_AGRO;0
29039919;NOT_AGRO;0
29039921;NOT_AGRO;0
29039922;NOT_AGRO;0
29039923;NOT_AGRO;0
29039924;NOT_AGRO;0
29039929;NOT_AGRO;0
29039931;NOT_AGRO;0
29039939;NOT_AGRO;0
29039990;NOT_AGRO;0
29041011;NOT_AGRO;0
29041012;NOT_AGRO;0
29041013;NOT_AGRO;0
29041019;NOT_AGRO;0
29041020;NOT_AGRO;0
29041030;NOT_AGRO;0
29041040;NOT_AGRO;0
29041051;NOT_AGRO;0
29041052;NOT_AGRO;0
29041053;NOT_AGRO;0
29041059;NOT_AGRO;0
29041060;NOT_AGRO;0
29041090;NOT_AGRO;0
29042010;NOT_AGRO;0
29042020;NOT_AGRO;0
29042030;NOT_AGRO;0
29042041;NOT_AGRO;0
29042049;NOT_AGRO;0
29042051;NOT_AGRO;0
29042052;NOT_AGRO;0
29042059;NOT_AGRO;0
29042060;NOT_AGRO;0
29042070;NOT_AGRO;0
29042090;NOT_AGRO;0
29043100;NOT_AGRO;0
29043200;NOT_AGRO;0
29043300;NOT_AGRO;0
29043400;NOT_AGRO;0
29043500;NOT_AGRO;0
29043600;NOT_AGRO;0
29049011;NOT_AGRO;0
29049012;NOT_AGRO;0
29049013;NOT_AGRO;0
29049014;NOT_AGRO;0
29049015;NOT_AGRO;0
29049016;NOT_AGRO;0
29049017;NOT_AGRO;0
29049019;NOT_AGRO;0
29049021;NOT_AGRO;0
29049029;NOT_AGRO;0
29049030;NOT_AGRO;0
29049040;NOT_AGRO;0
29049090;NOT_AGRO;0
29049100;NOT_AGRO;0
29049911;NOT_AGRO;0
29049912;NOT_AGRO;0
29049913;NOT_AGRO;0
29049914;NOT_AGRO;0
29049915;NOT_AGRO;0
29049916;NOT_AGRO;0
29049919;NOT_AGRO;0
29049921;NOT_AGRO;0
29049929;NOT_AGRO;0
29049930;NOT_AGRO;0
29049940;NOT_AGRO;0
29049990;NOT_AGRO;0
29051100;NOT_AGRO;0
29051210;NOT_AGRO;0
29051220;NOT_AGRO;0
29051300;NOT_AGRO;0
29051410;NOT_AGRO;0
29051420;NOT_AGRO;0
29051430;NOT_AGRO;0
29051500;NOT_AGRO;0
29051600;NOT_AGRO;0
29051710;NOT_AGRO;0
29051720;NOT_AGRO;0
29051730;NOT_AGRO;0
29051911;NOT_AGRO;0
29051912;NOT_AGRO;0
29051919;NOT_AGRO;0
29051921;NOT_AGRO;0
29051922;NOT_AGRO;0
29051923;NOT_AGRO;0
29051929;NOT_AGRO;0
29051991;NOT_AGRO;0
29051992;NOT_AGRO;0
29051993;NOT_AGRO;0
29051994;NOT_AGRO;0
29051995;NOT_AGRO;0
29051996;NOT_AGRO;0
29051999;NOT_AGRO;0
29052210;NOT_AGRO;0
29052220;NOT_AGRO;0
29052230;NOT_AGRO;0
29052290;NOT_AGRO;0
29052910;NOT_AGRO;0
29052990;NOT_AGRO;0
29053100;NOT_AGRO;0
29053200;NOT_AGRO;0
29053910;NOT_AGRO;0
29053920;NOT_AGRO;0
29053930;NOT_AGRO;0
29053990;NOT_AGRO;0
29054100;NOT_AGRO;0
29054200;NOT_AGRO;0
29054300;OUTROS_ALCOOIS;1
29054400;OUTROS_ALCOOIS;1
29054500;NOT_AGRO;0
29054900;NOT_AGRO;0
29055010;NOT_AGRO;0
29055020;NOT_AGRO;0
29055090;NOT_AGRO;0
29055100;NOT_AGRO;0
29055910;NOT_AGRO;0
29055990;NOT_AGRO;0
29061100;NOT_AGRO;0
29061200;NOT_AGRO;0
29061300;NOT_AGRO;0
29061400;NOT_AGRO;0
29061910;NOT_AGRO;0
29061920;NOT_AGRO;0
29061930;NOT_AGRO;0
29061940;NOT_AGRO;0
29061950;NOT_AGRO;0
29061990;NOT_AGRO;0
29062100;NOT_AGRO;0
29062910;NOT_AGRO;0
29062920;NOT_AGRO;0
29062990;NOT_AGRO;0
29071100;NOT_AGRO;0
29071200;NOT_AGRO;0
29071300;NOT_AGRO;0
29071400;NOT_AGRO;0
29071510;NOT_AGRO;0
29071590;NOT_AGRO;0
29071910;NOT_AGRO;0
29071920;NOT_AGRO;0
29071930;NOT_AGRO;0
29071940;NOT_AGRO;0
29071990;NOT_AGRO;0
29072100;NOT_AGRO;0
29072200;NOT_AGRO;0
29072300;NOT_AGRO;0
29072900;NOT_AGRO;0
29073000;NOT_AGRO;0
29081011;NOT_AGRO;0
29081012;NOT_AGRO;0
29081013;NOT_AGRO;0
29081014;NOT_AGRO;0
29081015;NOT_AGRO;0
29081016;NOT_AGRO;0
29081019;NOT_AGRO;0
29081021;NOT_AGRO;0
29081029;NOT_AGRO;0
29081090;NOT_AGRO;0
29081100;NOT_AGRO;0
29081911;NOT_AGRO;0
29081912;NOT_AGRO;0
29081913;NOT_AGRO;0
29081914;NOT_AGRO;0
29081915;NOT_AGRO;0
29081919;NOT_AGRO;0
29081921;NOT_AGRO;0
29081929;NOT_AGRO;0
29081990;NOT_AGRO;0
29082010;NOT_AGRO;0
29082090;NOT_AGRO;0
29089011;NOT_AGRO;0
29089012;NOT_AGRO;0
29089013;NOT_AGRO;0
29089014;NOT_AGRO;0
29089019;NOT_AGRO;0
29089021;NOT_AGRO;0
29089029;NOT_AGRO;0
29089090;NOT_AGRO;0
29089100;NOT_AGRO;0
29089200;NOT_AGRO;0
29089911;NOT_AGRO;0
29089912;NOT_AGRO;0
29089913;NOT_AGRO;0
29089919;NOT_AGRO;0
29089921;NOT_AGRO;0
29089929;NOT_AGRO;0
29089930;NOT_AGRO;0
29089990;NOT_AGRO;0
29091100;NOT_AGRO;0
29091910;NOT_AGRO;0
29091920;NOT_AGRO;0
29091990;NOT_AGRO;0
29092000;NOT_AGRO;0
29093011;NOT_AGRO;0
29093012;NOT_AGRO;0
29093013;NOT_AGRO;0
29093014;NOT_AGRO;0
29093019;NOT_AGRO;0
29093021;NOT_AGRO;0
29093029;NOT_AGRO;0
29094100;NOT_AGRO;0
